symbol,marketcap,exchange,exchangeName
SATS,463613478,XNAS,Nasdaq All Markets
SAVA,1011123136,XNAS,Nasdaq All Markets
SAVAW,1037144532,XNAS,Nasdaq All Markets
SAVE,680405764,XNYS,New York Stock Exchange Inc
SAY,316484252,XNYS,New York Stock Exchange Inc
SAZ,313403599,XNYS,New York Stock Exchange Inc
SB,470329570,XNYS,New York Stock Exchange Inc
SB-C,465876104,XNYS,New York Stock Exchange Inc
SB-D,470866323,XNYS,New York Stock Exchange Inc
SBAC,22523116400,XNAS,Nasdaq All Markets
SBBA,3776681601,XNYS,New York Stock Exchange Inc
SBCF,2087023559,XNAS,Nasdaq All Markets
SBET,3372143,XNAS,Nasdaq All Markets
SBFG,102436930,XNAS,Nasdaq All Markets
SBFM,1735852,XNAS,Nasdaq All Markets
SBFMW,4884011,XNAS,Nasdaq All Markets
SBGI,598874687,XNAS,Nasdaq All Markets
SBH,1370828770,XNYS,New York Stock Exchange Inc
SBI,110686996,XNYS,New York Stock Exchange Inc
SBLK,2236163410,XNAS,Nasdaq All Markets
SBOW,680242068,XNYS,New York Stock Exchange Inc
SBR,919373496,XNYS,New York Stock Exchange Inc
SBRA,3121463561,XNAS,Nasdaq All Markets
SBS,10703764549,XNYS,New York Stock Exchange Inc
SBSI,904641000,XNAS,Nasdaq All Markets
SBSW,2936713536,XNYS,New York Stock Exchange Inc
SBT,275984944,XNAS,Nasdaq All Markets
SBUX,1.07151E+11,XNAS,Nasdaq All Markets
SBXC,145038000,XNYS,New York Stock Exchange Inc
SBXC+,,XNYS,New York Stock Exchange Inc
SBXC=,143520002,XNYS,New York Stock Exchange Inc
SCCO,60291019925,XNYS,New York Stock Exchange Inc
SCD,245671824,XNYS,New York Stock Exchange Inc
SCE-H,276320000,XNYS,New York Stock Exchange Inc
SCE-J,297245000,XNYS,New York Stock Exchange Inc
SCE-K,289200000,XNYS,New York Stock Exchange Inc
SCE-L,0,XNYS,New York Stock Exchange Inc
SCE-M,0,XNYS,New York Stock Exchange Inc
SCHL,1095579632,XNAS,Nasdaq All Markets
SCHW,1.1089E+11,XNYS,New York Stock Exchange Inc
SCHW-D,1.13737E+11,XNYS,New York Stock Exchange Inc
SCHW-J,1.13113E+11,XNYS,New York Stock Exchange Inc
SCI,10238708957,XNYS,New York Stock Exchange Inc
SCKT,7835739,XNAS,Nasdaq All Markets
SCL,2013064290,XNYS,New York Stock Exchange Inc
SCLX,254228105,XNAS,Nasdaq All Markets
SCLXW,260544331,XNAS,Nasdaq All Markets
SCM,306878166,XNYS,New York Stock Exchange Inc
SCNI,322461,XNAS,Nasdaq All Markets
SCOR,1728023581,XNAS,Nasdaq All Markets
SCPH,192929474,XNAS,Nasdaq All Markets
SCRM,798000000,XNAS,Nasdaq All Markets
SCRMU,798750005,XNAS,Nasdaq All Markets
SCS,1179912087,XNYS,New York Stock Exchange Inc
SCSC,1028968732,XNAS,Nasdaq All Markets
SCTL,53022840,XNAS,Nasdaq All Markets
SCVL,775148755,XNAS,Nasdaq All Markets
SCWO,177773923,XNAS,Nasdaq All Markets
SCWX,110060695,XNAS,Nasdaq All Markets
SCX,94342335,XNYS,New York Stock Exchange Inc
SCYX,66974038,XNAS,Nasdaq All Markets
SCZ,9625704000,XNAS,Nasdaq All Markets
SD,456593521,XNYS,New York Stock Exchange Inc
SDA,574901951,XNAS,Nasdaq All Markets
SDAWW,585581245,XNAS,Nasdaq All Markets
SDG,314265000,XNAS,Nasdaq All Markets
SDGR,1712539901,XNAS,Nasdaq All Markets
SDHC,0,XNYS,New York Stock Exchange Inc
SDHY,375277182,XNYS,New York Stock Exchange Inc
SDIG,64898640,XNAS,Nasdaq All Markets
SDOT,16320753,XNAS,Nasdaq All Markets
SDRL,2163999913,XNYS,New York Stock Exchange Inc
SDSI,30465000,XNAS,Nasdaq All Markets
SDVY,3082455064,XNAS,Nasdaq All Markets
SE,24132591492,XNYS,New York Stock Exchange Inc
SEAL-A,125700000,XNYS,New York Stock Exchange Inc
SEAL-B,170000000,XNYS,New York Stock Exchange Inc
SEAT,778487858,XNAS,Nasdaq All Markets
SECO,2732286,XNAS,Nasdaq All Markets
SEDA,143507690,XNYS,New York Stock Exchange Inc
SEDA+,,XNYS,New York Stock Exchange Inc
SEDA=,143507694,XNYS,New York Stock Exchange Inc
SEDG,4447183006,XNAS,Nasdaq All Markets
SEE,5128908653,XNYS,New York Stock Exchange Inc
SEED,13064316,XNAS,Nasdaq All Markets
SEEL,129119982,XNAS,Nasdaq All Markets
SEER,100430810,XNAS,Nasdaq All Markets
SEIC,8704525892,XNAS,Nasdaq All Markets
SELF,48137630,XNAS,Nasdaq All Markets
SEM,3374580320,XNYS,New York Stock Exchange Inc
SEMR,1406450983,XNYS,New York Stock Exchange Inc
SENEA,326497490,XNAS,Nasdaq All Markets
SENEB,335198285,XNAS,Nasdaq All Markets
SEPA,39056157,XNAS,Nasdaq All Markets
SEPAU,39056160,XNAS,Nasdaq All Markets
SEPAW,39056157,XNAS,Nasdaq All Markets
SERA,272627654,XNAS,Nasdaq All Markets
SES,420212685,XNYS,New York Stock Exchange Inc
SES+,,XNYS,New York Stock Exchange Inc
SETM,11312560,XNAS,Nasdaq All Markets
SEVN,175737380,XNAS,Nasdaq All Markets
SEZL,267675669,XNAS,Nasdaq All Markets
SF,7649188370,XNYS,New York Stock Exchange Inc
SF-B,7706437147,XNYS,New York Stock Exchange Inc
SF-C,7675942649,XNYS,New York Stock Exchange Inc
SF-D,7735009540,XNYS,New York Stock Exchange Inc
SFB,7747269005,XNYS,New York Stock Exchange Inc
SFBC,100436444,XNAS,Nasdaq All Markets
SFBS,3378246650,XNYS,New York Stock Exchange Inc
SFIX,327400104,XNAS,Nasdaq All Markets
SFL,1664131698,XNYS,New York Stock Exchange Inc
SFLO,37367678,XNAS,Nasdaq All Markets
SFM,5222240000,XNAS,Nasdaq All Markets
SFNC,2246776316,XNAS,Nasdaq All Markets
SFST,274285715,XNAS,Nasdaq All Markets
SFWL,76988000,XNAS,Nasdaq All Markets
SG,1167042383,XNYS,New York Stock Exchange Inc
SGA,143229343,XNAS,Nasdaq All Markets
SGBX,5905982,XNAS,Nasdaq All Markets
SGC,225799700,XNAS,Nasdaq All Markets
SGD,8023320,XNAS,Nasdaq All Markets
SGH,1138707670,XNAS,Nasdaq All Markets
SGHC,1575296792,XNYS,New York Stock Exchange Inc
SGHT,204749479,XNAS,Nasdaq All Markets
SGLY,60078254,XNAS,Nasdaq All Markets
SGMA,20050208,XNAS,Nasdaq All Markets
SGML,1565286159,XNAS,Nasdaq All Markets
SGMO,135759113,XNAS,Nasdaq All Markets
SGMT,151765354,XNAS,Nasdaq All Markets
SGRP,24635417,XNAS,Nasdaq All Markets
SGRY,4162893812,XNAS,Nasdaq All Markets
SGU,398789405,XNYS,New York Stock Exchange Inc
SHAK,3075335729,XNYS,New York Stock Exchange Inc
SHAP,57111183,XNYS,New York Stock Exchange Inc
SHAP+,,XNYS,New York Stock Exchange Inc
SHAP=,59236007,XNYS,New York Stock Exchange Inc
SHBI,365597016,XNAS,Nasdaq All Markets
SHC,4534679954,XNAS,Nasdaq All Markets
SHCO,316283809,XNYS,New York Stock Exchange Inc
SHCR,380617773,XNAS,Nasdaq All Markets
SHCRW,373569296,XNAS,Nasdaq All Markets
SHEL,2.05842E+11,XNYS,New York Stock Exchange Inc
SHEN,1027405685,XNAS,Nasdaq All Markets
SHFS,45428484,XNAS,Nasdaq All Markets
SHFSW,45428484,XNAS,Nasdaq All Markets
SHG,16903115962,XNYS,New York Stock Exchange Inc
SHIM,155130242,XNAS,Nasdaq All Markets
SHIP,141570728,XNAS,Nasdaq All Markets
SHLS,2707315320,XNAS,Nasdaq All Markets
SHLT,71685282,XNAS,Nasdaq All Markets
SHO,2148944512,XNYS,New York Stock Exchange Inc
SHO-H,2179804026,XNYS,New York Stock Exchange Inc
SHO-I,2190918436,XNYS,New York Stock Exchange Inc
SHOC,53288610,XNYS,New York Stock Exchange Inc
SHOO,3141005599,XNAS,Nasdaq All Markets
SHOP,1.02521E+11,XNYS,New York Stock Exchange Inc
SHOT,118675001,XNAS,Nasdaq All Markets
SHOTW,120539006,XNAS,Nasdaq All Markets
SHPH,5626892,XNAS,Nasdaq All Markets
SHPW,12460963,XNAS,Nasdaq All Markets
SHV,17825439900,XNAS,Nasdaq All Markets
SHW,78369137775,XNYS,New York Stock Exchange Inc
SHY,25404812000,XNAS,Nasdaq All Markets
SHYF,364843887,XNAS,Nasdaq All Markets
SIBN,845661360,XNAS,Nasdaq All Markets
SID,4521980359,XNYS,New York Stock Exchange Inc
SIDU,6894503,XNAS,Nasdaq All Markets
SIEB,68079210,XNAS,Nasdaq All Markets
SIEN,2219351,XNAS,Nasdaq All Markets
SIFY,239514333,XNAS,Nasdaq All Markets
SIG,4476929807,XNYS,New York Stock Exchange Inc
SIGA,351192583,XNAS,Nasdaq All Markets
SIGI,6211544286,XNAS,Nasdaq All Markets
SIGIP,6242471621,XNAS,Nasdaq All Markets
SII,951113333,XNYS,New York Stock Exchange Inc
SILC,104181976,XNAS,Nasdaq All Markets
SILK,607160283,XNAS,Nasdaq All Markets
SILO,4531022,XNAS,Nasdaq All Markets
SIMO,2267202600,XNAS,Nasdaq All Markets
SINT,810870,XNAS,Nasdaq All Markets
SIO,0,XNYS,New York Stock Exchange Inc
SIRI,18366968331,XNAS,Nasdaq All Markets
SISI,8657418,XNAS,Nasdaq All Markets
SITC,2915793513,XNYS,New York Stock Exchange Inc
SITC-A,2872822862,XNYS,New York Stock Exchange Inc
SITE,7014519979,XNYS,New York Stock Exchange Inc
SITM,2804400000,XNAS,Nasdaq All Markets
SIX,2101791348,XNYS,New York Stock Exchange Inc
SJ,32034715,XNAS,Nasdaq All Markets
SJM,13490877997,XNYS,New York Stock Exchange Inc
SJT,212070022,XNYS,New York Stock Exchange Inc
SJW,1867761345,XNYS,New York Stock Exchange Inc
SKE,361184372,XNYS,New York Stock Exchange Inc
SKGR,202388501,XNAS,Nasdaq All Markets
SKGRU,202388498,XNAS,Nasdaq All Markets
SKIL,102312676,XNYS,New York Stock Exchange Inc
SKIN,388549843,XNAS,Nasdaq All Markets
SKLZ,127204235,XNYS,New York Stock Exchange Inc
SKM,8433391699,XNYS,New York Stock Exchange Inc
SKOR,340411548,XNAS,Nasdaq All Markets
SKRE,3471600,XNAS,Nasdaq All Markets
SKT,2795532807,XNYS,New York Stock Exchange Inc
SKWD,1189481390,XNAS,Nasdaq All Markets
SKX,7818476861,XNYS,New York Stock Exchange Inc
SKY,4445865739,XNYS,New York Stock Exchange Inc
SKYT,462487098,XNAS,Nasdaq All Markets
SKYU,3729690,XNAS,Nasdaq All Markets
SKYW,2423456538,XNAS,Nasdaq All Markets
SKYX,145622933,XNAS,Nasdaq All Markets
SKYY,3117812188,XNAS,Nasdaq All Markets
SLAB,4409382731,XNAS,Nasdaq All Markets
SLAC,16131908,XNAS,Nasdaq All Markets
SLACU,16131908,XNAS,Nasdaq All Markets
SLAM,276153277,XNAS,Nasdaq All Markets
SLAMU,276153271,XNAS,Nasdaq All Markets
SLAMW,276153277,XNAS,Nasdaq All Markets
SLB,67737022275,XNYS,New York Stock Exchange Inc
SLCA,811278642,XNYS,New York Stock Exchange Inc
SLDB,292398887,XNAS,Nasdaq All Markets
SLDP,296206029,XNAS,Nasdaq All Markets
SLE,9867545,XNAS,Nasdaq All Markets
SLF,30373776287,XNYS,New York Stock Exchange Inc
SLG,2763476387,XNYS,New York Stock Exchange Inc
SLG-I,2888758490,XNYS,New York Stock Exchange Inc
SLGL,29374426,XNAS,Nasdaq All Markets
SLGN,4940992564,XNYS,New York Stock Exchange Inc
SLM,4421336454,XNAS,Nasdaq All Markets
SLMBP,4459396898,XNAS,Nasdaq All Markets
SLN,674432888,XNAS,Nasdaq All Markets
SLNA,37549532,XNAS,Nasdaq All Markets
SLNAW,39683882,XNAS,Nasdaq All Markets
SLNG,80794251,XNAS,Nasdaq All Markets
SLNH,4797168,XNAS,Nasdaq All Markets
SLNHP,5135224,XNAS,Nasdaq All Markets
SLNO,1460645000,XNAS,Nasdaq All Markets
SLP,812360528,XNAS,Nasdaq All Markets
SLQD,2207224750,XNAS,Nasdaq All Markets
SLQT,253491738,XNYS,New York Stock Exchange Inc
SLRC,806317491,XNAS,Nasdaq All Markets
SLRN,731019600,XNAS,Nasdaq All Markets
SLRX,2207098,XNAS,Nasdaq All Markets
SLS,25649806,XNAS,Nasdaq All Markets
SLVM,1917286795,XNYS,New York Stock Exchange Inc
SLVO,0,XNAS,Nasdaq All Markets
SM,4366423318,XNYS,New York Stock Exchange Inc
SMANP,,XNAS,Nasdaq All Markets
SMAR,6200362954,XNYS,New York Stock Exchange Inc
SMBC,480462290,XNAS,Nasdaq All Markets
SMBK,372690328,XNYS,New York Stock Exchange Inc
SMCF,546002,XNAS,Nasdaq All Markets
SMCI,44076023373,XNAS,Nasdaq All Markets
SMCO,55809765,XNAS,Nasdaq All Markets
SMCP,29964800,XNAS,Nasdaq All Markets
SMFG,68381174420,XNYS,New York Stock Exchange Inc
SMFL,740899,XNAS,Nasdaq All Markets
SMG,3145289470,XNYS,New York Stock Exchange Inc
SMH,14340430093,XNAS,Nasdaq All Markets
SMHI,280285885,XNYS,New York Stock Exchange Inc
SMID,222966885,XNAS,Nasdaq All Markets
SMLP,177951641,XNYS,New York Stock Exchange Inc
SMLR,335549429,XNAS,Nasdaq All Markets
SMMF,402531190,XNAS,Nasdaq All Markets
SMMT,3076700322,XNAS,Nasdaq All Markets
SMP,873626185,XNYS,New York Stock Exchange Inc
SMPL,3564803795,XNAS,Nasdaq All Markets
SMR,203071219,XNYS,New York Stock Exchange Inc
SMR+,,XNYS,New York Stock Exchange Inc
SMRI,299712000,XNAS,Nasdaq All Markets
SMRT,576960067,XNYS,New York Stock Exchange Inc
SMSI,56087783,XNAS,Nasdaq All Markets
SMTC,1258052753,XNAS,Nasdaq All Markets
SMTI,316436402,XNAS,Nasdaq All Markets
SMWB,512281820,XNYS,New York Stock Exchange Inc
SMX,886995,XNAS,Nasdaq All Markets
SMXWW,988474,XNAS,Nasdaq All Markets
SN,7088933156,XNYS,New York Stock Exchange Inc
SNA,13711716200,XNYS,New York Stock Exchange Inc
SNAL,8603821,XNAS,Nasdaq All Markets
SNAP,15752251209,XNYS,New York Stock Exchange Inc
SNAX,2943333,XNAS,Nasdaq All Markets
SNAXW,2943333,XNAS,Nasdaq All Markets
SNBR,228726120,XNAS,Nasdaq All Markets
SNCE,34029000,XNAS,Nasdaq All Markets
SNCR,588488341,XNAS,Nasdaq All Markets
SNCRL,579621356,XNAS,Nasdaq All Markets
SNCY,807677057,XNAS,Nasdaq All Markets
SND,76888998,XNAS,Nasdaq All Markets
SNDA,98215930,XNYS,New York Stock Exchange Inc
SNDL,316336247,XNAS,Nasdaq All Markets
SNDR,2260228065,XNYS,New York Stock Exchange Inc
SNDX,1844187709,XNAS,Nasdaq All Markets
SNES,4357272,XNAS,Nasdaq All Markets
SNEX,2078198763,XNAS,Nasdaq All Markets
SNFCA,162465090,XNAS,Nasdaq All Markets
SNGX,7368158,XNAS,Nasdaq All Markets
SNN,12024059285,XNYS,New York Stock Exchange Inc
SNOA,2606441,XNAS,Nasdaq All Markets
SNOW,75725828000,XNYS,New York Stock Exchange Inc
SNPO,610712552,XNAS,Nasdaq All Markets
SNPS,84056342878,XNAS,Nasdaq All Markets
SNPX,3140188,XNAS,Nasdaq All Markets
SNSE,20372161,XNAS,Nasdaq All Markets
SNSR,290732400,XNAS,Nasdaq All Markets
SNT,27039585,XNAS,Nasdaq All Markets
SNTG,6575400,XNAS,Nasdaq All Markets
SNTI,19381610,XNAS,Nasdaq All Markets
SNV,5197436771,XNYS,New York Stock Exchange Inc
SNV-D,5373952764,XNYS,New York Stock Exchange Inc
SNV-E,5355952665,XNYS,New York Stock Exchange Inc
SNX,8933465106,XNYS,New York Stock Exchange Inc
SNY,1.16146E+11,XNAS,Nasdaq All Markets
SO,72591623869,XNYS,New York Stock Exchange Inc
SOBR,13355799,XNAS,Nasdaq All Markets
SOCL,160358100,XNAS,Nasdaq All Markets
SOFI,7569273751,XNAS,Nasdaq All Markets
SOGP,11166398,XNAS,Nasdaq All Markets
SOHO,26984623,XNAS,Nasdaq All Markets
SOHOB,25125980,XNAS,Nasdaq All Markets
SOHON,26984614,XNAS,Nasdaq All Markets
SOHOO,26984631,XNAS,Nasdaq All Markets
SOHU,324890546,XNAS,Nasdaq All Markets
SOI,222019984,XNYS,New York Stock Exchange Inc
SOJC,73703011876,XNYS,New York Stock Exchange Inc
SOJD,,XNYS,New York Stock Exchange Inc
SOJE,,XNYS,New York Stock Exchange Inc
SOL,37538336,XNYS,New York Stock Exchange Inc
SOLO,29882679,XNAS,Nasdaq All Markets
SON,5467924238,XNYS,New York Stock Exchange Inc
SOND,30439094,XNAS,Nasdaq All Markets
SONM,27735427,XNAS,Nasdaq All Markets
SONN,4941921,XNAS,Nasdaq All Markets
SONO,2284284153,XNAS,Nasdaq All Markets
SONY,1.21394E+11,XNYS,New York Stock Exchange Inc
SOPA,6243323,XNAS,Nasdaq All Markets
SOPH,319961371,XNAS,Nasdaq All Markets
SOR,337701634,XNYS,New York Stock Exchange Inc
SOS,1077792160,XNYS,New York Stock Exchange Inc
SOTK,88488058,XNAS,Nasdaq All Markets
SOUN,482756630,XNAS,Nasdaq All Markets
SOVO,2255837500,XNAS,Nasdaq All Markets
SOXQ,239304000,XNAS,Nasdaq All Markets
SOXX,11847730000,XNAS,Nasdaq All Markets
SP,1008418037,XNAS,Nasdaq All Markets
SPAM,869271,XNAS,Nasdaq All Markets
SPAQ,19064000,XNAS,Nasdaq All Markets
SPB,2595184697,XNYS,New York Stock Exchange Inc
SPBC,10049388,XNAS,Nasdaq All Markets
SPC,70224000,XNAS,Nasdaq All Markets
SPCB,1099840,XNAS,Nasdaq All Markets
SPCE,691507450,XNYS,New York Stock Exchange Inc
SPCX,14503375,XNAS,Nasdaq All Markets
SPE,135974737,XNYS,New York Stock Exchange Inc
SPE-C,136880479,XNYS,New York Stock Exchange Inc
SPEC,3433510,XNAS,Nasdaq All Markets
SPFI,416507190,XNAS,Nasdaq All Markets
SPG,46117203422,XNYS,New York Stock Exchange Inc
SPG-J,47787743471,XNYS,New York Stock Exchange Inc
SPGC,9633274,XNAS,Nasdaq All Markets
SPGI,1.40513E+11,XNYS,New York Stock Exchange Inc
SPH,1237509770,XNYS,New York Stock Exchange Inc
SPHR,1177957338,XNYS,New York Stock Exchange Inc
SPI,18497300,XNAS,Nasdaq All Markets
SPIR,228649055,XNYS,New York Stock Exchange Inc
SPKL,102100000,XNAS,Nasdaq All Markets
SPKLU,102099996,XNAS,Nasdaq All Markets
SPLK,26036620000,XNAS,Nasdaq All Markets
SPLP,784361284,XNYS,New York Stock Exchange Inc
SPLP-A,154118228,XNYS,New York Stock Exchange Inc
SPNS,1536757653,XNAS,Nasdaq All Markets
SPNT,1995880099,XNYS,New York Stock Exchange Inc
SPNT-B,2044392553,XNYS,New York Stock Exchange Inc
SPOK,329081008,XNAS,Nasdaq All Markets
SPOT,46641168687,XNYS,New York Stock Exchange Inc
SPPL,81774214,XNAS,Nasdaq All Markets
SPR,3072114878,XNYS,New York Stock Exchange Inc
SPRB,181162579,XNAS,Nasdaq All Markets
SPRC,48638530,XNAS,Nasdaq All Markets
SPRO,79498976,XNAS,Nasdaq All Markets
SPRU,68712657,XNYS,New York Stock Exchange Inc
SPRX,54940500,XNAS,Nasdaq All Markets
SPRY,691180214,XNAS,Nasdaq All Markets
SPSC,7177318173,XNAS,Nasdaq All Markets
SPT,3048441090,XNAS,Nasdaq All Markets
SPTN,770724386,XNAS,Nasdaq All Markets
SPWH,142914581,XNAS,Nasdaq All Markets
SPWR,635683944,XNAS,Nasdaq All Markets
SPXC,4866089485,XNYS,New York Stock Exchange Inc
SPXX,276674124,XNYS,New York Stock Exchange Inc
SQ,36269840880,XNYS,New York Stock Exchange Inc
SQFT,13392542,XNAS,Nasdaq All Markets
SQFTP,13392540,XNAS,Nasdaq All Markets
SQFTW,13392542,XNAS,Nasdaq All Markets
SQLV,30960000,XNAS,Nasdaq All Markets
SQM,5745604508,XNYS,New York Stock Exchange Inc
SQNS,176582151,XNYS,New York Stock Exchange Inc
SQQQ,3258976413,XNAS,Nasdaq All Markets
SQSP,2814248467,XNYS,New York Stock Exchange Inc
SR,3147799478,XNYS,New York Stock Exchange Inc
SR-A,3251820911,XNYS,New York Stock Exchange Inc
SRAD,3002053320,XNAS,Nasdaq All Markets
SRBK,89184383,XNAS,Nasdaq All Markets
SRCE,1217789788,XNAS,Nasdaq All Markets
SRCL,4493861101,XNAS,Nasdaq All Markets
SRDX,467439060,XNAS,Nasdaq All Markets
SRE,21572648416,XNYS,New York Stock Exchange Inc
SREA,21984326254,XNYS,New York Stock Exchange Inc
SRET,221797071,XNAS,Nasdaq All Markets
SRFM,78780850,XNYS,New York Stock Exchange Inc
SRG,525052750,XNYS,New York Stock Exchange Inc
SRG-A,535447045,XNYS,New York Stock Exchange Inc
SRI,498342904,XNYS,New York Stock Exchange Inc
SRL,118429785,XNYS,New York Stock Exchange Inc
SRM,15038870,XNAS,Nasdaq All Markets
SRPT,11690060991,XNAS,Nasdaq All Markets
SRRK,1081500000,XNAS,Nasdaq All Markets
SRTS,65693440,XNAS,Nasdaq All Markets
SRV,75643581,XNYS,New York Stock Exchange Inc
SRZN,285265189,XNAS,Nasdaq All Markets
SRZNW,279761680,XNAS,Nasdaq All Markets
SSB,6079482459,XNYS,New York Stock Exchange Inc
SSBI,48688547,XNAS,Nasdaq All Markets
SSBK,224443671,XNAS,Nasdaq All Markets
SSD,8039151587,XNYS,New York Stock Exchange Inc
SSIC,49889787,XNAS,Nasdaq All Markets
SSKN,19276858,XNAS,Nasdaq All Markets
SSL,4917499241,XNYS,New York Stock Exchange Inc
SSNC,14868268640,XNAS,Nasdaq All Markets
SSNT,83525308,XNAS,Nasdaq All Markets
SSP,457568933,XNAS,Nasdaq All Markets
SSRM,904149859,XNAS,Nasdaq All Markets
SSSS,89240242,XNAS,Nasdaq All Markets
SSSSL,89240235,XNAS,Nasdaq All Markets
SST,182215044,XNYS,New York Stock Exchange Inc
SST+,,XNYS,New York Stock Exchange Inc
SSTI,262998570,XNAS,Nasdaq All Markets
SSTK,1622959425,XNYS,New York Stock Exchange Inc
SSYS,865278494,XNAS,Nasdaq All Markets
ST,4863036311,XNYS,New York Stock Exchange Inc
STAA,1480878043,XNAS,Nasdaq All Markets
STAF,2199106,XNAS,Nasdaq All Markets
STAG,6669099230,XNYS,New York Stock Exchange Inc
STBA,1198469712,XNAS,Nasdaq All Markets
STBX,25319102,XNAS,Nasdaq All Markets
STC,1668413133,XNYS,New York Stock Exchange Inc
STCN,52644732,XNAS,Nasdaq All Markets
STE,21985628717,XNYS,New York Stock Exchange Inc
STEL,1286815066,XNYS,New York Stock Exchange Inc
STEM,491071269,XNYS,New York Stock Exchange Inc
STEP,2236627441,XNAS,Nasdaq All Markets
STER,1221934961,XNAS,Nasdaq All Markets
STEW,1390352162,XNYS,New York Stock Exchange Inc
STG,48989695,XNYS,New York Stock Exchange Inc
STGW,782313611,XNAS,Nasdaq All Markets
STHO,156238345,XNAS,Nasdaq All Markets
STI,0,XNAS,Nasdaq All Markets
STIM,102712619,XNAS,Nasdaq All Markets
STIX,51414732,XNAS,Nasdaq All Markets
STK,555895655,XNYS,New York Stock Exchange Inc
STKH,8518828,XNAS,Nasdaq All Markets
STKL,731950830,XNAS,Nasdaq All Markets
STKS,120715104,XNAS,Nasdaq All Markets
STLA,37199315336,XNYS,New York Stock Exchange Inc
STLD,19172015366,XNAS,Nasdaq All Markets
STM,40770315269,XNYS,New York Stock Exchange Inc
STN,9152735679,XNYS,New York Stock Exchange Inc
STNE,5021128709,XNAS,Nasdaq All Markets
STNG,3716760684,XNYS,New York Stock Exchange Inc
STOK,207193548,XNAS,Nasdaq All Markets
STR,3293660631,XNYS,New York Stock Exchange Inc
STRA,2370290233,XNAS,Nasdaq All Markets
STRC,12463080,XNAS,Nasdaq All Markets
STRL,2473224201,XNAS,Nasdaq All Markets
STRM,30591320,XNAS,Nasdaq All Markets
STRO,278556142,XNAS,Nasdaq All Markets
STRR,15034906,XNAS,Nasdaq All Markets
STRRP,15042816,XNAS,Nasdaq All Markets
STRS,192877626,XNAS,Nasdaq All Markets
STRT,109865066,XNAS,Nasdaq All Markets
STRV,428382500,XNYS,New York Stock Exchange Inc
STSS,4658709,XNAS,Nasdaq All Markets
STSSW,4658709,XNAS,Nasdaq All Markets
STT,22043663108,XNYS,New York Stock Exchange Inc
STT-D,22712646235,XNYS,New York Stock Exchange Inc
STT-G,22461804027,XNYS,New York Stock Exchange Inc
STTK,378545671,XNAS,Nasdaq All Markets
STVN,9634605174,XNYS,New York Stock Exchange Inc
STWD,5912141656,XNYS,New York Stock Exchange Inc
STX,18190302600,XNAS,Nasdaq All Markets
STXD,35187600,XNYS,New York Stock Exchange Inc
STXE,82920000,XNYS,New York Stock Exchange Inc
STXG,50675400,XNYS,New York Stock Exchange Inc
STXK,38709000,XNYS,New York Stock Exchange Inc
STXT,73419600,XNYS,New York Stock Exchange Inc
STXV,26845800,XNYS,New York Stock Exchange Inc
STZ,44582215947,XNYS,New York Stock Exchange Inc
SU,41171232290,XNYS,New York Stock Exchange Inc
SUGP,50880000,XNAS,Nasdaq All Markets
SUI,15364009083,XNYS,New York Stock Exchange Inc
SUM,4429598566,XNYS,New York Stock Exchange Inc
SUN,5128811690,XNYS,New York Stock Exchange Inc
SUNW,5280926,XNAS,Nasdaq All Markets
SUP,91016266,XNYS,New York Stock Exchange Inc
SUPN,1513329862,XNAS,Nasdaq All Markets
SUPV,307771638,XNYS,New York Stock Exchange Inc
SURG,148244889,XNAS,Nasdaq All Markets
SURGW,145850086,XNAS,Nasdaq All Markets
SUSB,866860000,XNAS,Nasdaq All Markets
SUSC,1022537500,XNAS,Nasdaq All Markets
SUSL,1192744000,XNAS,Nasdaq All Markets
SUZ,13862770247,XNYS,New York Stock Exchange Inc
SVA,643779512,XNAS,Nasdaq All Markets
SVC,1231672883,XNAS,Nasdaq All Markets
SVFD,4669674,XNAS,Nasdaq All Markets
SVII,251390000,XNAS,Nasdaq All Markets
SVIIR,246858818,XNAS,Nasdaq All Markets
SVIIU,254155058,XNAS,Nasdaq All Markets
SVMH,9368770,XNAS,Nasdaq All Markets
SVMHW,8713403,XNAS,Nasdaq All Markets
SVRA,667902091,XNAS,Nasdaq All Markets
SVRE,4502172,XNAS,Nasdaq All Markets
SVREW,4502172,XNAS,Nasdaq All Markets
SVV,3095131291,XNYS,New York Stock Exchange Inc
SWAG,27673906,XNAS,Nasdaq All Markets
SWAGW,27673906,XNAS,Nasdaq All Markets
SWAV,8602846230,XNAS,Nasdaq All Markets
SWBI,618641403,XNAS,Nasdaq All Markets
SWI,2119506768,XNYS,New York Stock Exchange Inc
SWIM,327054443,XNAS,Nasdaq All Markets
SWIN,99120000,XNAS,Nasdaq All Markets
SWK,13308963676,XNYS,New York Stock Exchange Inc
SWKH,210927516,XNAS,Nasdaq All Markets
SWKHL,209427137,XNAS,Nasdaq All Markets
SWKS,16560948094,XNAS,Nasdaq All Markets
SWN,7087914740,XNYS,New York Stock Exchange Inc
SWSS,74323395,XNAS,Nasdaq All Markets
SWSSU,74323399,XNAS,Nasdaq All Markets
SWSSW,74323395,XNAS,Nasdaq All Markets
SWTX,2867364144,XNAS,Nasdaq All Markets
SWVL,79495634,XNAS,Nasdaq All Markets
SWVLW,79495634,XNAS,Nasdaq All Markets
SWX,4183862963,XNYS,New York Stock Exchange Inc
