symbol,marketcap,exchange,exchangeName
SIO,0.0,XNYS,New York Stock Exchange Inc
SIRI,18366968331.0,XNAS,Nasdaq All Markets
SISI,8657418.0,XNAS,Nasdaq All Markets
SITC,2915793513.0,XNYS,New York Stock Exchange Inc
SITC-A,2872822862.0,XNYS,New York Stock Exchange Inc
SITE,7014519979.0,XNYS,New York Stock Exchange Inc
SITM,2804400000.0,XNAS,Nasdaq All Markets
SIX,2101791348.0,XNYS,New York Stock Exchange Inc
SJ,32034715.0,XNAS,Nasdaq All Markets
SJM,13490877997.0,XNYS,New York Stock Exchange Inc
SJT,212070022.0,XNYS,New York Stock Exchange Inc
SJW,1867761345.0,XNYS,New York Stock Exchange Inc
SKE,361184372.0,XNYS,New York Stock Exchange Inc
SKGR,202388501.0,XNAS,Nasdaq All Markets
SKGRU,202388498.0,XNAS,Nasdaq All Markets
SKIL,102312676.0,XNYS,New York Stock Exchange Inc
SKIN,388549843.0,XNAS,Nasdaq All Markets
SKLZ,127204235.0,XNYS,New York Stock Exchange Inc
SKM,8433391699.0,XNYS,New York Stock Exchange Inc
SKOR,340411548.0,XNAS,Nasdaq All Markets
SKRE,3471600.0,XNAS,Nasdaq All Markets
SKT,2795532807.0,XNYS,New York Stock Exchange Inc
SKWD,1189481390.0,XNAS,Nasdaq All Markets
SKX,7818476861.0,XNYS,New York Stock Exchange Inc
SKY,4445865739.0,XNYS,New York Stock Exchange Inc
SKYT,462487098.0,XNAS,Nasdaq All Markets
SKYU,3729690.0,XNAS,Nasdaq All Markets
SKYW,2423456538.0,XNAS,Nasdaq All Markets
SKYX,145622933.0,XNAS,Nasdaq All Markets
SKYY,3117812188.0,XNAS,Nasdaq All Markets
SLAB,4409382731.0,XNAS,Nasdaq All Markets
SLAC,16131908.0,XNAS,Nasdaq All Markets
SLACU,16131908.0,XNAS,Nasdaq All Markets
SLAM,276153277.0,XNAS,Nasdaq All Markets
SLAMU,276153271.0,XNAS,Nasdaq All Markets
SLAMW,276153277.0,XNAS,Nasdaq All Markets
SLB,67737022275.0,XNYS,New York Stock Exchange Inc
SLCA,811278642.0,XNYS,New York Stock Exchange Inc
SLDB,292398887.0,XNAS,Nasdaq All Markets
SLDP,296206029.0,XNAS,Nasdaq All Markets
SLE,9867545.0,XNAS,Nasdaq All Markets
SLF,30373776287.0,XNYS,New York Stock Exchange Inc
SLG,2763476387.0,XNYS,New York Stock Exchange Inc
SLG-I,2888758490.0,XNYS,New York Stock Exchange Inc
SLGL,29374426.0,XNAS,Nasdaq All Markets
SLGN,4940992564.0,XNYS,New York Stock Exchange Inc
SLM,4421336454.0,XNAS,Nasdaq All Markets
SLMBP,4459396898.0,XNAS,Nasdaq All Markets
SLN,674432888.0,XNAS,Nasdaq All Markets
SLNA,37549532.0,XNAS,Nasdaq All Markets
SLNAW,39683882.0,XNAS,Nasdaq All Markets
SLNG,80794251.0,XNAS,Nasdaq All Markets
SLNH,4797168.0,XNAS,Nasdaq All Markets
SLNHP,5135224.0,XNAS,Nasdaq All Markets
SLNO,1460645000.0,XNAS,Nasdaq All Markets
SLP,812360528.0,XNAS,Nasdaq All Markets
SLQD,2207224750.0,XNAS,Nasdaq All Markets
SLQT,253491738.0,XNYS,New York Stock Exchange Inc
SLRC,806317491.0,XNAS,Nasdaq All Markets
SLRN,731019600.0,XNAS,Nasdaq All Markets
SLRX,2207098.0,XNAS,Nasdaq All Markets
SLS,25649806.0,XNAS,Nasdaq All Markets
SLVM,1917286795.0,XNYS,New York Stock Exchange Inc
SLVO,0.0,XNAS,Nasdaq All Markets
SM,4366423318.0,XNYS,New York Stock Exchange Inc
SMAR,6200362954.0,XNYS,New York Stock Exchange Inc
SMBC,480462290.0,XNAS,Nasdaq All Markets
SMBK,372690328.0,XNYS,New York Stock Exchange Inc
SMCF,546002.0,XNAS,Nasdaq All Markets
SMCI,44076023373.0,XNAS,Nasdaq All Markets
SMCO,55809765.0,XNAS,Nasdaq All Markets
SMCP,29964800.0,XNAS,Nasdaq All Markets
SMFG,68381174420.0,XNYS,New York Stock Exchange Inc
SMFL,740899.0,XNAS,Nasdaq All Markets
SMG,3145289470.0,XNYS,New York Stock Exchange Inc
SMH,14340430093.0,XNAS,Nasdaq All Markets
SMHI,280285885.0,XNYS,New York Stock Exchange Inc
SMID,222966885.0,XNAS,Nasdaq All Markets
SMLP,177951641.0,XNYS,New York Stock Exchange Inc
SMLR,335549429.0,XNAS,Nasdaq All Markets
SMMF,402531190.0,XNAS,Nasdaq All Markets
SMMT,3076700322.0,XNAS,Nasdaq All Markets
SMP,873626185.0,XNYS,New York Stock Exchange Inc
SMPL,3564803795.0,XNAS,Nasdaq All Markets
SMR,203071219.0,XNYS,New York Stock Exchange Inc
SMRI,299712000.0,XNAS,Nasdaq All Markets
SMRT,576960067.0,XNYS,New York Stock Exchange Inc
SMSI,56087783.0,XNAS,Nasdaq All Markets
SMTC,1258052753.0,XNAS,Nasdaq All Markets
SMTI,316436402.0,XNAS,Nasdaq All Markets
SMWB,512281820.0,XNYS,New York Stock Exchange Inc
SMX,886995.0,XNAS,Nasdaq All Markets
SMXWW,988474.0,XNAS,Nasdaq All Markets
SN,7088933156.0,XNYS,New York Stock Exchange Inc
SNA,13711716200.0,XNYS,New York Stock Exchange Inc
SNAL,8603821.0,XNAS,Nasdaq All Markets
SNAP,15752251209.0,XNYS,New York Stock Exchange Inc
SNAX,2943333.0,XNAS,Nasdaq All Markets
SNAXW,2943333.0,XNAS,Nasdaq All Markets
SNBR,228726120.0,XNAS,Nasdaq All Markets
SNCE,34029000.0,XNAS,Nasdaq All Markets
SNCR,588488341.0,XNAS,Nasdaq All Markets
SNCRL,579621356.0,XNAS,Nasdaq All Markets
SNCY,807677057.0,XNAS,Nasdaq All Markets
SND,76888998.0,XNAS,Nasdaq All Markets
SNDA,98215930.0,XNYS,New York Stock Exchange Inc
SNDL,316336247.0,XNAS,Nasdaq All Markets
SNDR,2260228065.0,XNYS,New York Stock Exchange Inc
SNDX,1844187709.0,XNAS,Nasdaq All Markets
SNES,4357272.0,XNAS,Nasdaq All Markets
SNEX,2078198763.0,XNAS,Nasdaq All Markets
SNFCA,162465090.0,XNAS,Nasdaq All Markets
SNGX,7368158.0,XNAS,Nasdaq All Markets
SNN,12024059285.0,XNYS,New York Stock Exchange Inc
SNOA,2606441.0,XNAS,Nasdaq All Markets
SNOW,75725828000.0,XNYS,New York Stock Exchange Inc
SNPO,610712552.0,XNAS,Nasdaq All Markets
SNPS,84056342878.0,XNAS,Nasdaq All Markets
SNPX,3140188.0,XNAS,Nasdaq All Markets
SNSE,20372161.0,XNAS,Nasdaq All Markets
SNSR,290732400.0,XNAS,Nasdaq All Markets
SNT,27039585.0,XNAS,Nasdaq All Markets
SNTG,6575400.0,XNAS,Nasdaq All Markets
SNTI,19381610.0,XNAS,Nasdaq All Markets
SNV,5197436771.0,XNYS,New York Stock Exchange Inc
SNV-D,5373952764.0,XNYS,New York Stock Exchange Inc
SNV-E,5355952665.0,XNYS,New York Stock Exchange Inc
SNX,8933465106.0,XNYS,New York Stock Exchange Inc
SNY,116146358649.0,XNAS,Nasdaq All Markets
SO,72591623869.0,XNYS,New York Stock Exchange Inc
SOBR,13355799.0,XNAS,Nasdaq All Markets
SOCL,160358100.0,XNAS,Nasdaq All Markets
SOFI,7569273751.0,XNAS,Nasdaq All Markets
SOGP,11166398.0,XNAS,Nasdaq All Markets
SOHO,26984623.0,XNAS,Nasdaq All Markets
SOHOB,25125980.0,XNAS,Nasdaq All Markets
SOHON,26984614.0,XNAS,Nasdaq All Markets
SOHOO,26984631.0,XNAS,Nasdaq All Markets
SOHU,324890546.0,XNAS,Nasdaq All Markets
SOI,222019984.0,XNYS,New York Stock Exchange Inc
SOJC,73703011876.0,XNYS,New York Stock Exchange Inc
SOL,37538336.0,XNYS,New York Stock Exchange Inc
SOLO,29882679.0,XNAS,Nasdaq All Markets
SON,5467924238.0,XNYS,New York Stock Exchange Inc
SOND,30439094.0,XNAS,Nasdaq All Markets
SONM,27735427.0,XNAS,Nasdaq All Markets
SONN,4941921.0,XNAS,Nasdaq All Markets
SONO,2284284153.0,XNAS,Nasdaq All Markets
SONY,121393569316.0,XNYS,New York Stock Exchange Inc
SOPA,6243323.0,XNAS,Nasdaq All Markets
SOPH,319961371.0,XNAS,Nasdaq All Markets
SOR,337701634.0,XNYS,New York Stock Exchange Inc
SOS,1077792160.0,XNYS,New York Stock Exchange Inc
SOTK,88488058.0,XNAS,Nasdaq All Markets
SOUN,482756630.0,XNAS,Nasdaq All Markets
SOVO,2255837500.0,XNAS,Nasdaq All Markets
SOXQ,239304000.0,XNAS,Nasdaq All Markets
SOXX,11847730000.0,XNAS,Nasdaq All Markets
SP,1008418037.0,XNAS,Nasdaq All Markets
SPAM,869271.0,XNAS,Nasdaq All Markets
SPAQ,19064000.0,XNAS,Nasdaq All Markets
SPB,2595184697.0,XNYS,New York Stock Exchange Inc
SPBC,10049388.0,XNAS,Nasdaq All Markets
SPC,70224000.0,XNAS,Nasdaq All Markets
SPCB,1099840.0,XNAS,Nasdaq All Markets
SPCE,691507450.0,XNYS,New York Stock Exchange Inc
SPCX,14503375.0,XNAS,Nasdaq All Markets
SPE,135974737.0,XNYS,New York Stock Exchange Inc
SPE-C,136880479.0,XNYS,New York Stock Exchange Inc
SPEC,3433510.0,XNAS,Nasdaq All Markets
SPFI,416507190.0,XNAS,Nasdaq All Markets
SPG,46117203422.0,XNYS,New York Stock Exchange Inc
SPG-J,47787743471.0,XNYS,New York Stock Exchange Inc
SPGC,9633274.0,XNAS,Nasdaq All Markets
SPGI,140512680000.0,XNYS,New York Stock Exchange Inc
SPH,1237509770.0,XNYS,New York Stock Exchange Inc
SPHR,1177957338.0,XNYS,New York Stock Exchange Inc
SPI,18497300.0,XNAS,Nasdaq All Markets
SPIR,228649055.0,XNYS,New York Stock Exchange Inc
SPKL,102100000.0,XNAS,Nasdaq All Markets
SPKLU,102099996.0,XNAS,Nasdaq All Markets
SPLK,26036620000.0,XNAS,Nasdaq All Markets
SPLP,784361284.0,XNYS,New York Stock Exchange Inc
SPLP-A,154118228.0,XNYS,New York Stock Exchange Inc
SPNS,1536757653.0,XNAS,Nasdaq All Markets
SPNT,1995880099.0,XNYS,New York Stock Exchange Inc
SPNT-B,2044392553.0,XNYS,New York Stock Exchange Inc
SPOK,329081008.0,XNAS,Nasdaq All Markets
SPOT,46641168687.0,XNYS,New York Stock Exchange Inc
SPPL,81774214.0,XNAS,Nasdaq All Markets
SPR,3072114878.0,XNYS,New York Stock Exchange Inc
SPRB,181162579.0,XNAS,Nasdaq All Markets
SPRC,48638530.0,XNAS,Nasdaq All Markets
SPRO,79498976.0,XNAS,Nasdaq All Markets
SPRU,68712657.0,XNYS,New York Stock Exchange Inc
SPRX,54940500.0,XNAS,Nasdaq All Markets
SPRY,691180214.0,XNAS,Nasdaq All Markets
SPSC,7177318173.0,XNAS,Nasdaq All Markets
SPT,3048441090.0,XNAS,Nasdaq All Markets
SPTN,770724386.0,XNAS,Nasdaq All Markets
SPWH,142914581.0,XNAS,Nasdaq All Markets
SPWR,635683944.0,XNAS,Nasdaq All Markets
SPXC,4866089485.0,XNYS,New York Stock Exchange Inc
SPXX,276674124.0,XNYS,New York Stock Exchange Inc
SQ,36269840880.0,XNYS,New York Stock Exchange Inc
SQFT,13392542.0,XNAS,Nasdaq All Markets
SQFTP,13392540.0,XNAS,Nasdaq All Markets
SQFTW,13392542.0,XNAS,Nasdaq All Markets
SQLV,30960000.0,XNAS,Nasdaq All Markets
SQM,5745604508.0,XNYS,New York Stock Exchange Inc
SQNS,176582151.0,XNYS,New York Stock Exchange Inc
SQQQ,3258976413.0,XNAS,Nasdaq All Markets
SQSP,2814248467.0,XNYS,New York Stock Exchange Inc
SR,3147799478.0,XNYS,New York Stock Exchange Inc
SR-A,3251820911.0,XNYS,New York Stock Exchange Inc
SRAD,3002053320.0,XNAS,Nasdaq All Markets
SRBK,89184383.0,XNAS,Nasdaq All Markets
SRCE,1217789788.0,XNAS,Nasdaq All Markets
SRCL,4493861101.0,XNAS,Nasdaq All Markets
SRDX,467439060.0,XNAS,Nasdaq All Markets
SRE,21572648416.0,XNYS,New York Stock Exchange Inc
SREA,21984326254.0,XNYS,New York Stock Exchange Inc
SRET,221797071.0,XNAS,Nasdaq All Markets
SRFM,78780850.0,XNYS,New York Stock Exchange Inc
SRG,525052750.0,XNYS,New York Stock Exchange Inc
SRG-A,535447045.0,XNYS,New York Stock Exchange Inc
SRI,498342904.0,XNYS,New York Stock Exchange Inc
SRL,118429785.0,XNYS,New York Stock Exchange Inc
SRM,15038870.0,XNAS,Nasdaq All Markets
SRPT,11690060991.0,XNAS,Nasdaq All Markets
SRRK,1081500000.0,XNAS,Nasdaq All Markets
SRTS,65693440.0,XNAS,Nasdaq All Markets
SRV,75643581.0,XNYS,New York Stock Exchange Inc
SRZN,285265189.0,XNAS,Nasdaq All Markets
SRZNW,279761680.0,XNAS,Nasdaq All Markets
SSB,6079482459.0,XNYS,New York Stock Exchange Inc
SSBI,48688547.0,XNAS,Nasdaq All Markets
SSBK,224443671.0,XNAS,Nasdaq All Markets
SSD,8039151587.0,XNYS,New York Stock Exchange Inc
SSIC,49889787.0,XNAS,Nasdaq All Markets
SSKN,19276858.0,XNAS,Nasdaq All Markets
SSL,4917499241.0,XNYS,New York Stock Exchange Inc
SSNC,14868268640.0,XNAS,Nasdaq All Markets
SSNT,83525308.0,XNAS,Nasdaq All Markets
SSP,457568933.0,XNAS,Nasdaq All Markets
SSRM,904149859.0,XNAS,Nasdaq All Markets
SSSS,89240242.0,XNAS,Nasdaq All Markets
SSSSL,89240235.0,XNAS,Nasdaq All Markets
SST,182215044.0,XNYS,New York Stock Exchange Inc
SSTI,262998570.0,XNAS,Nasdaq All Markets
SSTK,1622959425.0,XNYS,New York Stock Exchange Inc
SSYS,865278494.0,XNAS,Nasdaq All Markets
ST,4863036311.0,XNYS,New York Stock Exchange Inc
STAA,1480878043.0,XNAS,Nasdaq All Markets
STAF,2199106.0,XNAS,Nasdaq All Markets
STAG,6669099230.0,XNYS,New York Stock Exchange Inc
STBA,1198469712.0,XNAS,Nasdaq All Markets
STBX,25319102.0,XNAS,Nasdaq All Markets
STC,1668413133.0,XNYS,New York Stock Exchange Inc
STCN,52644732.0,XNAS,Nasdaq All Markets
STE,21985628717.0,XNYS,New York Stock Exchange Inc
STEL,1286815066.0,XNYS,New York Stock Exchange Inc
STEM,491071269.0,XNYS,New York Stock Exchange Inc
STEP,2236627441.0,XNAS,Nasdaq All Markets
STER,1221934961.0,XNAS,Nasdaq All Markets
STEW,1390352162.0,XNYS,New York Stock Exchange Inc
STG,48989695.0,XNYS,New York Stock Exchange Inc
STGW,782313611.0,XNAS,Nasdaq All Markets
STHO,156238345.0,XNAS,Nasdaq All Markets
STI,0.0,XNAS,Nasdaq All Markets
STIM,102712619.0,XNAS,Nasdaq All Markets
STIX,51414732.0,XNAS,Nasdaq All Markets
STK,555895655.0,XNYS,New York Stock Exchange Inc
STKH,8518828.0,XNAS,Nasdaq All Markets
STKL,731950830.0,XNAS,Nasdaq All Markets
STKS,120715104.0,XNAS,Nasdaq All Markets
STLA,37199315336.0,XNYS,New York Stock Exchange Inc
STLD,19172015366.0,XNAS,Nasdaq All Markets
STM,40770315269.0,XNYS,New York Stock Exchange Inc
STN,9152735679.0,XNYS,New York Stock Exchange Inc
STNE,5021128709.0,XNAS,Nasdaq All Markets
STNG,3716760684.0,XNYS,New York Stock Exchange Inc
STOK,207193548.0,XNAS,Nasdaq All Markets
STR,3293660631.0,XNYS,New York Stock Exchange Inc
STRA,2370290233.0,XNAS,Nasdaq All Markets
STRC,12463080.0,XNAS,Nasdaq All Markets
STRL,2473224201.0,XNAS,Nasdaq All Markets
STRM,30591320.0,XNAS,Nasdaq All Markets
STRO,278556142.0,XNAS,Nasdaq All Markets
STRR,15034906.0,XNAS,Nasdaq All Markets
STRRP,15042816.0,XNAS,Nasdaq All Markets
STRS,192877626.0,XNAS,Nasdaq All Markets
STRT,109865066.0,XNAS,Nasdaq All Markets
STRV,428382500.0,XNYS,New York Stock Exchange Inc
STSS,4658709.0,XNAS,Nasdaq All Markets
STSSW,4658709.0,XNAS,Nasdaq All Markets
STT,22043663108.0,XNYS,New York Stock Exchange Inc
STT-D,22712646235.0,XNYS,New York Stock Exchange Inc
STT-G,22461804027.0,XNYS,New York Stock Exchange Inc
STTK,378545671.0,XNAS,Nasdaq All Markets
STVN,9634605174.0,XNYS,New York Stock Exchange Inc
STWD,5912141656.0,XNYS,New York Stock Exchange Inc
STX,18190302600.0,XNAS,Nasdaq All Markets
STXD,35187600.0,XNYS,New York Stock Exchange Inc
STXE,82920000.0,XNYS,New York Stock Exchange Inc
STXG,50675400.0,XNYS,New York Stock Exchange Inc
STXK,38709000.0,XNYS,New York Stock Exchange Inc
STXT,73419600.0,XNYS,New York Stock Exchange Inc
STXV,26845800.0,XNYS,New York Stock Exchange Inc
STZ,44582215947.0,XNYS,New York Stock Exchange Inc
SU,41171232290.0,XNYS,New York Stock Exchange Inc
SUGP,50880000.0,XNAS,Nasdaq All Markets
SUI,15364009083.0,XNYS,New York Stock Exchange Inc
SUM,4429598566.0,XNYS,New York Stock Exchange Inc
SUN,5128811690.0,XNYS,New York Stock Exchange Inc
SUNW,5280926.0,XNAS,Nasdaq All Markets
SUP,91016266.0,XNYS,New York Stock Exchange Inc
SUPN,1513329862.0,XNAS,Nasdaq All Markets
SUPV,307771638.0,XNYS,New York Stock Exchange Inc
SURG,148244889.0,XNAS,Nasdaq All Markets
SURGW,145850086.0,XNAS,Nasdaq All Markets
SUSB,866860000.0,XNAS,Nasdaq All Markets
SUSC,1022537500.0,XNAS,Nasdaq All Markets
SUSL,1192744000.0,XNAS,Nasdaq All Markets
SUZ,13862770247.0,XNYS,New York Stock Exchange Inc
SVA,643779512.0,XNAS,Nasdaq All Markets
SVC,1231672883.0,XNAS,Nasdaq All Markets
SVFD,4669674.0,XNAS,Nasdaq All Markets
SVII,251390000.0,XNAS,Nasdaq All Markets
SVIIR,246858818.0,XNAS,Nasdaq All Markets
SVIIU,254155058.0,XNAS,Nasdaq All Markets
SVMH,9368770.0,XNAS,Nasdaq All Markets
SVMHW,8713403.0,XNAS,Nasdaq All Markets
SVRA,667902091.0,XNAS,Nasdaq All Markets
SVRE,4502172.0,XNAS,Nasdaq All Markets
SVREW,4502172.0,XNAS,Nasdaq All Markets
SVV,3095131291.0,XNYS,New York Stock Exchange Inc
SWAG,27673906.0,XNAS,Nasdaq All Markets
SWAGW,27673906.0,XNAS,Nasdaq All Markets
SWAV,8602846230.0,XNAS,Nasdaq All Markets
SWBI,618641403.0,XNAS,Nasdaq All Markets
SWI,2119506768.0,XNYS,New York Stock Exchange Inc
SWIM,327054443.0,XNAS,Nasdaq All Markets
SWIN,99120000.0,XNAS,Nasdaq All Markets
SWK,13308963676.0,XNYS,New York Stock Exchange Inc
SWKH,210927516.0,XNAS,Nasdaq All Markets
SWKHL,209427137.0,XNAS,Nasdaq All Markets
SWKS,16560948094.0,XNAS,Nasdaq All Markets
SWN,7087914740.0,XNYS,New York Stock Exchange Inc
SWSS,74323395.0,XNAS,Nasdaq All Markets
SWSSU,74323399.0,XNAS,Nasdaq All Markets
SWSSW,74323395.0,XNAS,Nasdaq All Markets
SWTX,2867364144.0,XNAS,Nasdaq All Markets
SWVL,79495634.0,XNAS,Nasdaq All Markets
SWVLW,79495634.0,XNAS,Nasdaq All Markets
SWX,4183862963.0,XNYS,New York Stock Exchange Inc
SWZ,101171611.0,XNYS,New York Stock Exchange Inc
SXC,928856447.0,XNYS,New York Stock Exchange Inc
SXI,1835079455.0,XNYS,New York Stock Exchange Inc
SXT,2597922308.0,XNYS,New York Stock Exchange Inc
SXTC,29124999.0,XNAS,Nasdaq All Markets
SXTP,1743027.0,XNAS,Nasdaq All Markets
SXTPW,1713976.0,XNAS,Nasdaq All Markets
SY,83694013.0,XNAS,Nasdaq All Markets
SYBT,1328545770.0,XNAS,Nasdaq All Markets
SYBX,14611071.0,XNAS,Nasdaq All Markets
SYF,15592281047.0,XNYS,New York Stock Exchange Inc
SYF-A,15783913010.0,XNYS,New York Stock Exchange Inc
SYK,128962355340.0,XNYS,New York Stock Exchange Inc
SYM,3989903680.0,XNAS,Nasdaq All Markets
SYNA,4278198166.0,XNAS,Nasdaq All Markets
SYPR,43337473.0,XNAS,Nasdaq All Markets
SYRA,40929616.0,XNAS,Nasdaq All Markets
SYRE,93145566.0,XNAS,Nasdaq All Markets
SYRS,43379142.0,XNAS,Nasdaq All Markets
SYT,97012234.0,XNAS,Nasdaq All Markets
SYTA,1717051.0,XNAS,Nasdaq All Markets
SYTAW,1722626.0,XNAS,Nasdaq All Markets
SYY,39857994929.0,XNYS,New York Stock Exchange Inc
SZZL,101520621.0,XNAS,Nasdaq All Markets
SZZLU,101520626.0,XNAS,Nasdaq All Markets
T,119641400000.0,XNYS,New York Stock Exchange Inc
T-A,120642354451.0,XNYS,New York Stock Exchange Inc
T-C,120175823517.0,XNYS,New York Stock Exchange Inc
TAC,2098176530.0,XNYS,New York Stock Exchange Inc
TACT,74287560.0,XNAS,Nasdaq All Markets
TAIT,17195517.0,XNAS,Nasdaq All Markets
TAK,45272258723.0,XNYS,New York Stock Exchange Inc
TAL,9081475840.0,XNYS,New York Stock Exchange Inc
TALK,384318544.0,XNAS,Nasdaq All Markets
TALKW,396015195.0,XNAS,Nasdaq All Markets
TALO,1546041298.0,XNYS,New York Stock Exchange Inc
TANH,1613083.0,XNAS,Nasdaq All Markets
TAOP,2267595.0,XNAS,Nasdaq All Markets
TAP,12267631145.0,XNYS,New York Stock Exchange Inc
TAP.A,12640055918.0,XNYS,New York Stock Exchange Inc
TARA,33299166.0,XNAS,Nasdaq All Markets
TARK,71501395.0,XNAS,Nasdaq All Markets
TARO,1588702352.0,XNYS,New York Stock Exchange Inc
TARS,968475424.0,XNAS,Nasdaq All Markets
TASK,240701473.0,XNAS,Nasdaq All Markets
TAST,513899402.0,XNAS,Nasdaq All Markets
TATT,113087519.0,XNAS,Nasdaq All Markets
TAYD,127649916.0,XNAS,Nasdaq All Markets
TBB,120721840926.0,XNYS,New York Stock Exchange Inc
TBBB,0.0,XNYS,New York Stock Exchange Inc
TBBK,2310952463.0,XNAS,Nasdaq All Markets
TBC,121197336457.0,XNYS,New York Stock Exchange Inc
TBI,407930673.0,XNYS,New York Stock Exchange Inc
TBIL,2853499500.0,XNAS,Nasdaq All Markets
TBIO,9627769.0,XNAS,Nasdaq All Markets
TBLA,1416263691.0,XNAS,Nasdaq All Markets
TBLD,505931295.0,XNAS,Nasdaq All Markets
TBLT,3616633.0,XNAS,Nasdaq All Markets
TBMC,94704740.0,XNAS,Nasdaq All Markets
TBMCR,94704740.0,XNAS,Nasdaq All Markets
TBNK,81910969.0,XNAS,Nasdaq All Markets
TBPH,413820266.0,XNAS,Nasdaq All Markets
TC,38287478.0,XNAS,Nasdaq All Markets
TCBC,63925280.0,XNAS,Nasdaq All Markets
TCBI,2737645740.0,XNAS,Nasdaq All Markets
TCBIO,2860097885.0,XNAS,Nasdaq All Markets
TCBK,1154403139.0,XNAS,Nasdaq All Markets
TCBP,666356.0,XNAS,Nasdaq All Markets
TCBPW,737389.0,XNAS,Nasdaq All Markets
TCBS,46207886.0,XNAS,Nasdaq All Markets
TCBX,263518603.0,XNAS,Nasdaq All Markets
TCHI,6106400.0,XNAS,Nasdaq All Markets
TCI,339093153.0,XNYS,New York Stock Exchange Inc
TCJH,18277255.0,XNAS,Nasdaq All Markets
TCMD,357867793.0,XNAS,Nasdaq All Markets
TCN,3016809588.0,XNYS,New York Stock Exchange Inc
TCOA,68322101.0,XNYS,New York Stock Exchange Inc
TCOA=,68322102.0,XNYS,New York Stock Exchange Inc
TCOM,26110238748.0,XNAS,Nasdaq All Markets
TCON,6213295.0,XNAS,Nasdaq All Markets
TCPC,640927794.0,XNAS,Nasdaq All Markets
TCRT,512535627.0,XNAS,Nasdaq All Markets
TCRX,257369224.0,XNAS,Nasdaq All Markets
TCS,64514713.0,XNYS,New York Stock Exchange Inc
TCTM,9320411.0,XNAS,Nasdaq All Markets
TCX,235989599.0,XNAS,Nasdaq All Markets
TD,103717326793.0,XNYS,New York Stock Exchange Inc
TDC,3647940000.0,XNYS,New York Stock Exchange Inc
TDCX,134293757.0,XNYS,New York Stock Exchange Inc
TDF,258263653.0,XNYS,New York Stock Exchange Inc
TDG,62191154428.0,XNYS,New York Stock Exchange Inc
TDI,52663440.0,XNAS,Nasdaq All Markets
TDIV,2335188450.0,XNAS,Nasdaq All Markets
TDOC,3273067920.0,XNYS,New York Stock Exchange Inc
TDS,1975840000.0,XNYS,New York Stock Exchange Inc
TDS-U,1981582749.0,XNYS,New York Stock Exchange Inc
TDS-V,1998266770.0,XNYS,New York Stock Exchange Inc
TDSB,129660000.0,XNAS,Nasdaq All Markets
TDSC,274755794.0,XNAS,Nasdaq All Markets
TDUP,161538190.0,XNAS,Nasdaq All Markets
TDW,3576335596.0,XNYS,New York Stock Exchange Inc
TDY,19870183677.0,XNYS,New York Stock Exchange Inc
TEAF,151640267.0,XNYS,New York Stock Exchange Inc
TEAM,54503525175.0,XNAS,Nasdaq All Markets
TECH,10651308576.0,XNAS,Nasdaq All Markets
TECK,18811835324.0,XNYS,New York Stock Exchange Inc
TECTP,70776911.0,XNAS,Nasdaq All Markets
TEF,22168016149.0,XNYS,New York Stock Exchange Inc
TEI,250216525.0,XNYS,New York Stock Exchange Inc
TEL,43819692000.0,XNYS,New York Stock Exchange Inc
TELA,177543822.0,XNAS,Nasdaq All Markets
TELO,185061338.0,XNAS,Nasdaq All Markets
TENB,5778924290.0,XNAS,Nasdaq All Markets
TENK,98082770.0,XNAS,Nasdaq All Markets
TENKR,98082770.0,XNAS,Nasdaq All Markets
TENKU,98082776.0,XNAS,Nasdaq All Markets
TENX,112153440.0,XNAS,Nasdaq All Markets
TEO,917592767.0,XNYS,New York Stock Exchange Inc
TER,15243537969.0,XNAS,Nasdaq All Markets
TERN,421438640.0,XNAS,Nasdaq All Markets
TETE,34321455.0,XNAS,Nasdaq All Markets
TETEU,34321455.0,XNAS,Nasdaq All Markets
TEVA,14302331786.0,XNYS,New York Stock Exchange Inc
TEX,3742620000.0,XNYS,New York Stock Exchange Inc
TFC,46091568741.0,XNYS,New York Stock Exchange Inc
TFC-I,48003407874.0,XNYS,New York Stock Exchange Inc
TFC-O,47474007643.0,XNYS,New York Stock Exchange Inc
TFC-R,47308154364.0,XNYS,New York Stock Exchange Inc
TFFP,17243350.0,XNAS,Nasdaq All Markets
TFII,11906706868.0,XNYS,New York Stock Exchange Inc
TFIN,1812095116.0,XNAS,Nasdaq All Markets
TFINP,1887327333.0,XNAS,Nasdaq All Markets
TFPM,7281672928.0,XNYS,New York Stock Exchange Inc
TFSA,0.0,XNYS,New York Stock Exchange Inc
TFSL,3632398451.0,XNAS,Nasdaq All Markets
TFX,11635790000.0,XNYS,New York Stock Exchange Inc
TG,156903389.0,XNYS,New York Stock Exchange Inc
TGAA,109435510.0,XNAS,Nasdaq All Markets
TGAAU,109435514.0,XNAS,Nasdaq All Markets
TGAN,304223600.0,XNAS,Nasdaq All Markets
TGH,2109264133.0,XNYS,New York Stock Exchange Inc
TGH-A,2107152706.0,XNYS,New York Stock Exchange Inc
TGH-B,2105730626.0,XNYS,New York Stock Exchange Inc
TGI,1116479725.0,XNYS,New York Stock Exchange Inc
TGL,6280005.0,XNAS,Nasdaq All Markets
TGLS,2258830745.0,XNYS,New York Stock Exchange Inc
TGNA,2814671820.0,XNYS,New York Stock Exchange Inc
